timestamp,id,estado,pos_x,pos_y,evento
29654740,2,MANUAL,0,50,INFO
29654762,2,MANUAL,0,50,INFO
29654813,2,MANUAL,0,50,INFO
29654863,2,MANUAL,0,50,INFO
29654914,2,MANUAL,0,50,INFO
29654965,2,MANUAL,0,50,INFO
29655016,2,MANUAL,0,50,INFO
29655067,2,MANUAL,0,50,INFO
29655117,2,MANUAL,0,50,INFO
29655168,2,MANUAL,0,50,INFO
29655219,2,MANUAL,0,50,INFO
29655270,2,MANUAL,0,50,INFO
29655321,2,MANUAL,0,50,INFO
29655371,2,MANUAL,0,50,INFO
29655422,2,MANUAL,0,50,INFO
29655473,2,MANUAL,0,50,INFO
29655524,2,MANUAL,0,50,INFO
29655575,2,MANUAL,0,50,INFO
29655625,2,MANUAL,0,50,INFO
29655676,2,MANUAL,0,50,INFO
29655728,2,MANUAL,0,50,INFO
29655778,2,MANUAL,0,50,INFO
29655830,2,MANUAL,0,50,INFO
29655881,2,MANUAL,0,50,INFO
29655931,2,MANUAL,0,50,INFO
29655982,2,MANUAL,0,50,INFO
29656034,2,MANUAL,0,50,INFO
29656085,2,MANUAL,0,50,INFO
29656136,2,MANUAL,0,50,INFO
29656188,2,MANUAL,0,50,INFO
29656238,2,MANUAL,0,50,INFO
29656289,2,MANUAL,0,50,INFO
29656340,2,MANUAL,0,50,INFO
29656391,2,MANUAL,0,50,INFO
29656442,2,MANUAL,0,50,INFO
29656494,2,MANUAL,0,50,INFO
29656545,2,MANUAL,0,50,INFO
29656597,2,MANUAL,0,50,INFO
29656651,2,MANUAL,0,50,INFO
29656700,2,MANUAL,0,50,INFO
29656751,2,MANUAL,0,50,INFO
29656802,2,MANUAL,0,50,INFO
29656853,2,MANUAL,0,50,INFO
29656904,2,MANUAL,0,50,INFO
29656954,2,MANUAL,0,50,INFO
29657006,2,MANUAL,0,50,INFO
29657057,2,MANUAL,0,50,INFO
29657107,2,MANUAL,0,50,INFO
29657158,2,MANUAL,0,50,INFO
29657209,2,MANUAL,0,50,INFO
29657260,2,MANUAL,0,50,INFO
29657311,2,MANUAL,0,50,INFO
29657363,2,MANUAL,0,50,INFO
29657413,2,MANUAL,0,50,INFO
29657464,2,MANUAL,0,50,INFO
29657515,2,MANUAL,0,50,INFO
29657566,2,MANUAL,0,50,INFO
29657617,2,MANUAL,0,50,INFO
29657668,2,MANUAL,0,50,INFO
29657719,2,MANUAL,0,50,INFO
29657769,2,MANUAL,0,50,INFO
29657820,2,MANUAL,0,50,INFO
29657871,2,MANUAL,0,50,INFO
29657922,2,MANUAL,0,50,INFO
29657972,2,MANUAL,0,50,INFO
29658023,2,MANUAL,0,50,INFO
29658074,2,MANUAL,0,50,INFO
29658125,2,MANUAL,0,50,INFO
29658176,2,MANUAL,0,50,INFO
29658227,2,MANUAL,0,50,INFO
29658277,2,MANUAL,0,50,INFO
29658328,2,MANUAL,0,50,INFO
29658379,2,MANUAL,0,50,INFO
29658430,2,MANUAL,0,50,INFO
29658480,2,MANUAL,0,50,INFO
29658531,2,MANUAL,0,50,INFO
29658582,2,MANUAL,0,50,INFO
29658633,2,MANUAL,0,50,INFO
29658684,2,MANUAL,0,50,INFO
29658734,2,MANUAL,0,50,INFO
29658785,2,MANUAL,0,50,INFO
29658836,2,MANUAL,0,50,INFO
29658887,2,MANUAL,0,50,INFO
29658938,2,MANUAL,0,50,INFO
29658989,2,MANUAL,0,50,INFO
29659039,2,MANUAL,0,50,INFO
29659090,2,MANUAL,0,50,INFO
29659141,2,MANUAL,0,50,INFO
29659191,2,MANUAL,0,50,INFO
29659242,2,MANUAL,0,50,INFO
29659293,2,MANUAL,0,50,INFO
29659344,2,MANUAL,0,50,INFO
29659394,2,MANUAL,0,50,INFO
29659445,2,MANUAL,0,50,INFO
29659496,2,MANUAL,0,50,INFO
29659547,2,MANUAL,0,50,INFO
29659597,2,MANUAL,0,50,INFO
29659649,2,MANUAL,0,50,INFO
29659699,2,MANUAL,0,50,INFO
29659750,2,MANUAL,0,50,INFO
29659800,2,MANUAL,0,50,INFO
29659852,2,MANUAL,0,50,INFO
29659902,2,MANUAL,0,50,INFO
29659953,2,MANUAL,0,50,INFO
29660004,2,MANUAL,0,50,INFO
29660055,2,MANUAL,0,50,INFO
29660106,2,MANUAL,0,50,INFO
29660156,2,MANUAL,0,50,INFO
29660207,2,MANUAL,0,50,INFO
29660258,2,MANUAL,0,50,INFO
29660309,2,MANUAL,0,50,INFO
29660360,2,MANUAL,0,50,INFO
29660411,2,MANUAL,0,50,INFO
29660461,2,MANUAL,0,50,INFO
29660512,2,MANUAL,0,50,INFO
29660563,2,MANUAL,0,50,INFO
29660614,2,MANUAL,0,50,INFO
29660665,2,MANUAL,0,50,INFO
29660716,2,MANUAL,0,50,INFO
29660767,2,MANUAL,0,50,INFO
29660818,2,MANUAL,0,50,INFO
29660868,2,MANUAL,0,50,INFO
29660919,2,MANUAL,0,50,INFO
29660970,2,MANUAL,0,50,INFO
29661021,2,MANUAL,0,50,INFO
29661072,2,MANUAL,0,50,INFO
29661122,2,MANUAL,0,50,INFO
29661173,2,MANUAL,0,50,INFO
29661224,2,MANUAL,0,50,INFO
29661275,2,MANUAL,0,50,INFO
29661325,2,MANUAL,0,50,INFO
29661376,2,MANUAL,0,50,INFO
29661427,2,MANUAL,0,50,INFO
29661478,2,MANUAL,0,50,INFO
29661528,2,MANUAL,0,50,INFO
29661579,2,MANUAL,0,50,INFO
29661630,2,MANUAL,0,50,INFO
29661681,2,MANUAL,0,50,INFO
29661732,2,MANUAL,0,50,INFO
29661782,2,MANUAL,0,50,INFO
29661833,2,MANUAL,0,50,INFO
29661884,2,MANUAL,0,50,INFO
29661935,2,MANUAL,0,50,INFO
29661986,2,MANUAL,0,50,INFO
29662036,2,MANUAL,0,50,INFO
29662087,2,MANUAL,0,50,INFO
29662138,2,MANUAL,0,50,INFO
29662189,2,MANUAL,0,50,INFO
29662239,2,MANUAL,0,50,INFO
29662290,2,MANUAL,0,50,INFO
29662341,2,MANUAL,0,50,INFO
29662391,2,MANUAL,0,50,INFO
29662442,2,MANUAL,0,50,INFO
29662493,2,MANUAL,0,50,INFO
29662544,2,MANUAL,0,50,INFO
29662595,2,MANUAL,0,50,INFO
29662645,2,MANUAL,0,50,INFO
29662696,2,MANUAL,0,50,INFO
29662747,2,MANUAL,0,50,INFO
29662798,2,MANUAL,0,50,INFO
29662849,2,MANUAL,0,50,INFO
29662900,2,MANUAL,0,50,INFO
29662950,2,MANUAL,0,50,INFO
29663001,2,MANUAL,0,50,INFO
29663052,2,MANUAL,0,50,INFO
29663103,2,MANUAL,0,50,INFO
29663154,2,MANUAL,0,50,INFO
29663204,2,MANUAL,0,50,INFO
29663255,2,MANUAL,0,50,INFO
29663306,2,MANUAL,0,50,INFO
29663357,2,MANUAL,0,50,INFO
29663410,2,MANUAL,0,50,INFO
29663460,2,MANUAL,0,50,INFO
29663511,2,MANUAL,0,50,INFO
29663563,2,MANUAL,0,50,INFO
29663613,2,MANUAL,0,50,INFO
29663663,2,MANUAL,0,50,INFO
29663715,2,MANUAL,0,50,INFO
29663765,2,MANUAL,0,50,INFO
29663816,2,MANUAL,0,50,INFO
29663867,2,MANUAL,0,50,INFO
29663918,2,MANUAL,0,50,INFO
29663969,2,MANUAL,0,50,INFO
29664020,2,MANUAL,0,50,INFO
29664070,2,MANUAL,0,50,INFO
29664121,2,MANUAL,0,50,INFO
29664171,2,MANUAL,0,50,INFO
29664222,2,MANUAL,0,50,INFO
29664273,2,MANUAL,0,50,INFO
29664324,2,MANUAL,0,50,INFO
29664375,2,MANUAL,0,50,INFO
29664426,2,MANUAL,0,50,INFO
29664476,2,MANUAL,0,50,INFO
29664527,2,MANUAL,0,50,INFO
29664578,2,MANUAL,0,50,INFO
29664628,2,MANUAL,0,50,INFO
29664680,2,MANUAL,0,50,INFO
29664730,2,MANUAL,0,50,INFO
29664781,2,MANUAL,0,50,INFO
29664832,2,MANUAL,0,50,INFO
29664883,2,MANUAL,0,50,INFO
29664933,2,MANUAL,0,50,INFO
29664984,2,MANUAL,0,50,INFO
29665035,2,MANUAL,0,50,INFO
29665086,2,MANUAL,0,50,INFO
29665137,2,MANUAL,0,50,INFO
29665188,2,MANUAL,0,50,INFO
29665238,2,MANUAL,0,50,INFO
29665289,2,MANUAL,0,50,INFO
29665339,2,MANUAL,0,50,INFO
29665391,2,MANUAL,0,50,INFO
29665441,2,MANUAL,0,50,INFO
29665492,2,MANUAL,0,50,INFO
29665542,2,MANUAL,0,50,INFO
29665593,2,MANUAL,0,50,INFO
29665644,2,MANUAL,0,50,INFO
29665695,2,MANUAL,0,50,INFO
29665746,2,MANUAL,0,50,INFO
29665797,2,MANUAL,0,50,INFO
29665848,2,MANUAL,0,50,INFO
29665899,2,MANUAL,0,50,INFO
29665950,2,MANUAL,0,50,INFO
29666001,2,MANUAL,0,50,INFO
29666051,2,MANUAL,0,50,INFO
29666102,2,MANUAL,0,50,INFO
29666153,2,MANUAL,0,50,INFO
29666204,2,MANUAL,0,50,INFO
29666255,2,MANUAL,0,50,INFO
29666306,2,MANUAL,0,50,INFO
29666356,2,MANUAL,0,50,INFO
29666407,2,MANUAL,0,50,INFO
29666458,2,MANUAL,0,50,INFO
29666508,2,MANUAL,0,50,INFO
29666559,2,MANUAL,0,50,INFO
29666610,2,MANUAL,0,50,INFO
29666661,2,MANUAL,0,50,INFO
29666712,2,MANUAL,0,50,INFO
29666763,2,MANUAL,0,50,INFO
29666814,2,MANUAL,0,50,INFO
29666864,2,MANUAL,0,50,INFO
29666915,2,MANUAL,0,50,INFO
29666966,2,MANUAL,0,50,INFO
29667017,2,MANUAL,0,50,INFO
29667067,2,MANUAL,0,50,INFO
29667118,2,MANUAL,0,50,INFO
29667169,2,AUTOMATICO,0,50,INFO
29667220,2,AUTOMATICO,0,50,INFO
29667270,2,AUTOMATICO,0,50,INFO
29667321,2,AUTOMATICO,0,50,INFO
29667372,2,AUTOMATICO,0,50,INFO
29667423,2,AUTOMATICO,0,50,INFO
29667474,2,AUTOMATICO,0,50,INFO
29667525,2,AUTOMATICO,0,50,INFO
29667575,2,AUTOMATICO,0,50,INFO
29667627,2,AUTOMATICO,0,50,INFO
29667678,2,AUTOMATICO,0,50,INFO
29667728,2,AUTOMATICO,0,50,INFO
29667779,2,AUTOMATICO,0,50,INFO
29667830,2,AUTOMATICO,0,50,INFO
29667881,2,AUTOMATICO,0,50,INFO
29667932,2,AUTOMATICO,0,50,INFO
29667982,2,AUTOMATICO,0,50,INFO
29668033,2,AUTOMATICO,0,50,INFO
29668084,2,AUTOMATICO,1,50,INFO
29668135,2,AUTOMATICO,1,50,INFO
29668185,2,AUTOMATICO,1,50,INFO
29668236,2,AUTOMATICO,1,50,INFO
29668287,2,AUTOMATICO,1,50,INFO
29668338,2,AUTOMATICO,1,50,INFO
29668389,2,AUTOMATICO,2,50,INFO
29668439,2,AUTOMATICO,2,50,INFO
29668490,2,AUTOMATICO,2,51,INFO
29668541,2,AUTOMATICO,2,51,INFO
29668592,2,AUTOMATICO,3,51,INFO
29668643,2,AUTOMATICO,3,51,INFO
29668693,2,AUTOMATICO,3,51,INFO
29668744,2,AUTOMATICO,3,51,INFO
29668795,2,AUTOMATICO,3,51,INFO
29668846,2,AUTOMATICO,4,52,INFO
29668896,2,AUTOMATICO,4,52,INFO
29668947,2,AUTOMATICO,4,52,INFO
29668998,2,AUTOMATICO,4,52,INFO
29669048,2,AUTOMATICO,5,52,INFO
29669099,2,AUTOMATICO,5,53,INFO
29669150,2,AUTOMATICO,5,53,INFO
29669201,2,AUTOMATICO,5,53,INFO
29669251,2,AUTOMATICO,6,53,INFO
29669302,2,AUTOMATICO,6,53,INFO
29669353,2,AUTOMATICO,6,54,INFO
29669404,2,AUTOMATICO,7,54,INFO
29669454,2,AUTOMATICO,7,54,INFO
29669505,2,AUTOMATICO,7,54,INFO
29669556,2,AUTOMATICO,7,55,INFO
29669607,2,AUTOMATICO,8,55,INFO
29669657,2,AUTOMATICO,8,55,INFO
29669708,2,AUTOMATICO,8,56,INFO
29669759,2,AUTOMATICO,9,56,INFO
29669809,2,AUTOMATICO,9,56,INFO
29669860,2,AUTOMATICO,9,56,INFO
29669911,2,AUTOMATICO,9,57,INFO
29669962,2,AUTOMATICO,10,57,INFO
29670012,2,AUTOMATICO,10,57,INFO
29670063,2,AUTOMATICO,10,58,INFO
29670114,2,AUTOMATICO,11,58,INFO
29670164,2,AUTOMATICO,11,58,INFO
29670215,2,AUTOMATICO,11,59,INFO
29670266,2,AUTOMATICO,11,59,INFO
29670316,2,AUTOMATICO,12,59,INFO
29670367,2,AUTOMATICO,12,60,INFO
29670418,2,AUTOMATICO,12,60,INFO
29670468,2,AUTOMATICO,13,60,INFO
29670519,2,AUTOMATICO,13,61,INFO
29670570,2,AUTOMATICO,13,61,INFO
29670620,2,AUTOMATICO,14,61,INFO
29670671,2,AUTOMATICO,14,62,INFO
29670722,2,AUTOMATICO,14,62,INFO
29670773,2,AUTOMATICO,15,62,INFO
29670824,2,AUTOMATICO,15,63,INFO
29670874,2,AUTOMATICO,15,63,INFO
29670926,2,AUTOMATICO,15,63,INFO
29670977,2,AUTOMATICO,16,64,INFO
29671027,2,AUTOMATICO,16,64,INFO
29671078,2,AUTOMATICO,16,64,INFO
29671128,2,AUTOMATICO,17,65,INFO
29671179,2,AUTOMATICO,17,65,INFO
29671230,2,AUTOMATICO,17,65,INFO
29671281,2,AUTOMATICO,18,66,INFO
29671331,2,AUTOMATICO,18,66,INFO
29671382,2,AUTOMATICO,18,67,INFO
29671433,2,AUTOMATICO,19,67,INFO
29671483,2,AUTOMATICO,19,67,INFO
29671534,2,AUTOMATICO,19,68,INFO
29671585,2,AUTOMATICO,20,68,INFO
29671636,2,AUTOMATICO,20,68,INFO
29671687,2,AUTOMATICO,20,69,INFO
29671737,2,AUTOMATICO,21,69,INFO
29671789,2,AUTOMATICO,21,70,INFO
29671839,2,AUTOMATICO,21,70,INFO
29671890,2,AUTOMATICO,22,70,INFO
29671940,2,AUTOMATICO,22,71,INFO
29671991,2,AUTOMATICO,22,71,INFO
29672042,2,AUTOMATICO,23,72,INFO
29672093,2,AUTOMATICO,23,72,INFO
29672143,2,AUTOMATICO,23,72,INFO
29672194,2,AUTOMATICO,24,73,INFO
29672244,2,AUTOMATICO,24,73,INFO
29672295,2,AUTOMATICO,24,74,INFO
29672346,2,AUTOMATICO,24,74,INFO
29672400,2,AUTOMATICO,25,74,INFO
29672448,2,AUTOMATICO,25,75,INFO
29672499,2,AUTOMATICO,25,75,INFO
29672550,2,AUTOMATICO,26,76,INFO
29672601,2,AUTOMATICO,26,76,INFO
29672651,2,AUTOMATICO,26,76,INFO
29672702,2,AUTOMATICO,27,77,INFO
29672753,2,AUTOMATICO,27,77,INFO
29672804,2,AUTOMATICO,27,78,INFO
29672854,2,AUTOMATICO,28,78,INFO
29672905,2,AUTOMATICO,28,78,INFO
29672956,2,AUTOMATICO,28,79,INFO
29673006,2,AUTOMATICO,29,79,INFO
29673057,2,AUTOMATICO,29,80,INFO
29673108,2,AUTOMATICO,29,80,INFO
29673158,2,AUTOMATICO,30,80,INFO
29673209,2,AUTOMATICO,30,81,INFO
29673260,2,AUTOMATICO,30,81,INFO
29673310,2,AUTOMATICO,31,82,INFO
29673361,2,AUTOMATICO,31,82,INFO
29673412,2,AUTOMATICO,31,82,INFO
29673462,2,AUTOMATICO,32,83,INFO
29673513,2,AUTOMATICO,32,83,INFO
29673564,2,AUTOMATICO,32,84,INFO
29673614,2,AUTOMATICO,33,84,INFO
29673665,2,AUTOMATICO,33,85,INFO
29673716,2,AUTOMATICO,34,85,INFO
29673767,2,AUTOMATICO,34,85,INFO
29673818,2,AUTOMATICO,34,86,INFO
29673868,2,AUTOMATICO,35,86,INFO
29673919,2,AUTOMATICO,35,87,INFO
29673970,2,AUTOMATICO,35,87,INFO
29674020,2,AUTOMATICO,36,87,INFO
29674071,2,AUTOMATICO,36,88,FALHA_HIDR
29674122,2,DEFEITO,36,88,FALHA_HIDR
29674172,2,DEFEITO,37,89,FALHA_HIDR
29674223,2,DEFEITO,37,89,FALHA_HIDR
29674274,2,DEFEITO,37,89,FALHA_HIDR
29674325,2,DEFEITO,37,90,FALHA_HIDR
29674375,2,DEFEITO,38,90,FALHA_HIDR
29674426,2,DEFEITO,38,91,FALHA_HIDR
29674477,2,DEFEITO,38,91,FALHA_HIDR
29674527,2,DEFEITO,39,91,FALHA_HIDR
29674578,2,DEFEITO,39,92,FALHA_HIDR
29674629,2,DEFEITO,39,92,FALHA_HIDR
29674680,2,DEFEITO,39,92,FALHA_HIDR
29674731,2,DEFEITO,40,93,FALHA_HIDR
29674782,2,DEFEITO,40,93,FALHA_HIDR
29674832,2,DEFEITO,40,93,FALHA_HIDR
29674883,2,DEFEITO,40,94,FALHA_HIDR
29674934,2,DEFEITO,41,94,FALHA_HIDR
29674984,2,DEFEITO,41,94,FALHA_HIDR
29675035,2,DEFEITO,41,94,FALHA_HIDR
29675086,2,DEFEITO,41,95,FALHA_HIDR
29675137,2,DEFEITO,42,95,FALHA_HIDR
29675188,2,DEFEITO,42,95,FALHA_HIDR
29675238,2,DEFEITO,42,95,FALHA_HIDR
29675289,2,DEFEITO,42,96,FALHA_HIDR
29675340,2,DEFEITO,43,96,FALHA_HIDR
29675390,2,DEFEITO,43,96,FALHA_HIDR
29675441,2,DEFEITO,43,96,FALHA_HIDR
29675492,2,DEFEITO,43,97,FALHA_HIDR
29675543,2,DEFEITO,43,97,FALHA_HIDR
29675594,2,DEFEITO,43,97,FALHA_HIDR
29675645,2,DEFEITO,44,97,FALHA_HIDR
29675695,2,DEFEITO,44,98,FALHA_HIDR
29675746,2,DEFEITO,44,98,FALHA_HIDR
29675796,2,DEFEITO,44,98,FALHA_HIDR
29675847,2,DEFEITO,44,98,FALHA_HIDR
29675898,2,DEFEITO,44,98,FALHA_HIDR
29675949,2,DEFEITO,45,99,FALHA_HIDR
29675999,2,DEFEITO,45,99,FALHA_HIDR
29676050,2,DEFEITO,45,99,FALHA_HIDR
29676101,2,DEFEITO,45,99,FALHA_HIDR
29676152,2,DEFEITO,45,99,FALHA_HIDR
29676203,2,DEFEITO,45,99,FALHA_HIDR
29676253,2,DEFEITO,45,100,FALHA_HIDR
29676304,2,DEFEITO,46,100,FALHA_HIDR
29676355,2,DEFEITO,46,100,FALHA_HIDR
29676406,2,DEFEITO,46,100,FALHA_HIDR
29676456,2,DEFEITO,46,100,FALHA_HIDR
29676507,2,DEFEITO,46,100,FALHA_HIDR
29676558,2,DEFEITO,46,100,FALHA_HIDR
29676609,2,DEFEITO,46,101,FALHA_HIDR
29676659,2,DEFEITO,46,101,FALHA_HIDR
29676710,2,DEFEITO,47,101,FALHA_HIDR
29676760,2,DEFEITO,47,101,FALHA_HIDR
29676812,2,DEFEITO,47,101,FALHA_HIDR
29676862,2,DEFEITO,47,101,FALHA_HIDR
29676913,2,DEFEITO,47,101,FALHA_HIDR
29676964,2,DEFEITO,47,101,FALHA_HIDR
29677015,2,DEFEITO,47,102,FALHA_HIDR
29677065,2,DEFEITO,47,102,FALHA_HIDR
29677117,2,DEFEITO,47,102,FALHA_HIDR
29677167,2,DEFEITO,47,102,FALHA_HIDR
29677218,2,DEFEITO,47,102,FALHA_HIDR
29677268,2,DEFEITO,47,102,FALHA_HIDR
29677319,2,DEFEITO,48,102,FALHA_HIDR
29677370,2,DEFEITO,48,102,FALHA_HIDR
29677421,2,DEFEITO,48,102,FALHA_HIDR
29677472,2,DEFEITO,48,102,FALHA_HIDR
29677522,2,DEFEITO,48,103,FALHA_HIDR
29677573,2,DEFEITO,48,103,FALHA_HIDR
29677624,2,DEFEITO,48,103,FALHA_HIDR
29677675,2,DEFEITO,48,103,FALHA_HIDR
29677726,2,DEFEITO,48,103,FALHA_HIDR
29677776,2,DEFEITO,48,103,FALHA_HIDR
29677827,2,DEFEITO,48,103,FALHA_HIDR
29677878,2,DEFEITO,48,103,FALHA_HIDR
29677929,2,DEFEITO,48,103,FALHA_HIDR
29677979,2,DEFEITO,48,103,FALHA_HIDR
29678030,2,DEFEITO,48,103,FALHA_HIDR
29678081,2,DEFEITO,48,103,FALHA_HIDR
29678132,2,DEFEITO,49,103,FALHA_HIDR
29678182,2,DEFEITO,49,103,FALHA_HIDR
29678233,2,DEFEITO,49,103,FALHA_HIDR
29678284,2,DEFEITO,49,104,FALHA_HIDR
29678335,2,DEFEITO,49,104,FALHA_HIDR
29678385,2,DEFEITO,49,104,FALHA_HIDR
29678436,2,DEFEITO,49,104,FALHA_HIDR
29678487,2,DEFEITO,49,104,FALHA_HIDR
29678538,2,DEFEITO,49,104,FALHA_HIDR
29678588,2,DEFEITO,49,104,FALHA_HIDR
29678639,2,DEFEITO,49,104,FALHA_HIDR
29678690,2,DEFEITO,49,104,FALHA_HIDR
29678741,2,DEFEITO,49,104,FALHA_HIDR
29678791,2,DEFEITO,49,104,FALHA_HIDR
29678842,2,DEFEITO,49,104,FALHA_HIDR
29678893,2,DEFEITO,49,104,FALHA_HIDR
29678944,2,DEFEITO,49,104,FALHA_HIDR
29678994,2,DEFEITO,49,104,FALHA_HIDR
29679045,2,DEFEITO,49,104,FALHA_HIDR
29679096,2,DEFEITO,49,104,FALHA_HIDR
29679146,2,DEFEITO,49,104,FALHA_HIDR
29679197,2,DEFEITO,49,104,FALHA_HIDR
29679248,2,DEFEITO,49,104,FALHA_HIDR
29679299,2,DEFEITO,49,104,FALHA_HIDR
